"p_ao_id","pid","atid","ao_id","created_at","updated_at"
"12130","6065","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12131","6066","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12132","6066","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12133","6067","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12134","6067","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12135","6068","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12136","6068","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12137","6069","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12138","6069","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12139","6070","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12140","6070","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12141","6071","27","1163","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12142","6071","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12143","6072","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12144","6072","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12145","6073","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12146","6073","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12147","6074","27","1165","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12148","6074","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12149","6075","27","1165","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12150","6075","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12151","6076","27","153","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12152","6076","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12153","6077","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12154","6077","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12155","6078","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12156","6078","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12157","6079","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12158","6079","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12159","6080","27","1166","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12160","6080","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12161","6081","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12162","6081","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12163","6082","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12164","6082","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12165","6083","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12166","6083","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12167","6084","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12168","6084","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12169","6085","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12170","6085","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12171","6086","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12172","6086","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12173","6087","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12174","6087","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12175","6088","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12176","6088","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12177","6089","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12178","6089","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12179","6090","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12180","6090","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12181","6091","27","1163","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12182","6091","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12183","6092","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12184","6092","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12185","6093","27","1166","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12186","6093","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12187","6094","27","1167","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12188","6094","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12189","6095","27","1167","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12190","6095","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12191","6096","27","1167","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12192","6096","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12193","6097","27","1163","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12194","6097","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12195","6098","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12196","6098","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12197","6099","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12198","6099","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12199","6100","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12200","6100","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12201","6101","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12202","6101","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12203","6102","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12204","6102","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12205","6103","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12206","6103","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12207","6104","27","663","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12208","6104","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12209","6105","27","663","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12210","6105","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12211","6106","27","663","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12212","6106","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12213","6107","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12214","6107","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12215","6108","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12216","6108","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12217","6109","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12218","6109","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12219","6110","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12220","6110","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12221","6111","27","1165","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12222","6111","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12223","6112","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12224","6112","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12225","6113","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12226","6113","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12227","6114","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12228","6114","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12229","6115","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12230","6115","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12231","6116","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12232","6116","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12233","6117","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12234","6117","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12235","6118","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12236","6118","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12237","6119","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12238","6119","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12239","6120","27","1162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12240","6120","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12241","6121","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12242","6121","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12243","6122","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12244","6122","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12245","6123","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12246","6123","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12247","6124","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12248","6124","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12249","6125","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12250","6125","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12251","6126","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12252","6126","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12253","6127","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12254","6127","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12255","6128","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12256","6128","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12257","6129","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12258","6129","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12259","6130","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12260","6130","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12261","6131","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12262","6131","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12263","6132","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12264","6132","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12265","6133","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12266","6133","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12267","6134","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12268","6134","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12269","6135","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12270","6135","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12271","6136","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12272","6136","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12273","6137","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12274","6137","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12275","6138","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12276","6138","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12277","6139","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12278","6139","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12279","6140","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12280","6140","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12281","6141","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12282","6141","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12283","6142","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12284","6142","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12285","6143","27","162","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12286","6143","25","1161","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12287","6144","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12288","6144","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12289","6145","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12290","6145","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12291","6146","27","1165","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12292","6146","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12293","6147","27","1168","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12294","6147","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12295","6148","27","1163","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12296","6148","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12297","6149","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12298","6149","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12299","6150","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12300","6150","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12301","6151","27","1164","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12302","6151","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12303","6152","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12304","6152","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12305","6153","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12306","6153","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12307","6154","27","1169","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12308","6154","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12309","6155","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12310","6155","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12311","6156","27","1154","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12312","6156","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12313","6157","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12314","6157","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12315","6158","27","1155","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12316","6158","25","1160","2020-08-30 22:47:07","2020-08-30 22:47:07"
"12317","6159","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12318","6159","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12319","6160","27","1163","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12320","6160","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12321","6161","27","1163","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12322","6161","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12323","6162","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12324","6162","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12325","6163","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12326","6163","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12327","6164","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12328","6164","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12329","6165","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12330","6165","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12331","6166","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12332","6166","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12333","6167","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12334","6167","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12335","6168","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12336","6168","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12337","6169","27","1170","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12338","6169","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12339","6170","27","1165","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12340","6170","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12341","6171","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12342","6171","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12343","6172","27","1165","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12344","6172","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12345","6173","27","1165","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12346","6173","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12347","6174","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12348","6174","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12349","6175","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12350","6175","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12351","6176","27","1169","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12352","6176","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12353","6177","27","1169","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12354","6177","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12355","6178","27","1162","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12356","6178","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12357","6179","27","1162","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12358","6179","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12359","6180","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12360","6180","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12361","6181","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12362","6181","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12363","6182","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12364","6182","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12365","6183","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12366","6183","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12367","6184","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12368","6184","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12369","6185","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12370","6185","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12371","6186","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12372","6186","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12373","6187","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12374","6187","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12375","6188","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12376","6188","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12377","6189","27","1165","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12378","6189","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12379","6190","27","1165","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12380","6190","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12381","6191","27","1163","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12382","6191","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12383","6192","27","1162","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12384","6192","25","1161","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12385","6193","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12386","6193","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12387","6194","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12388","6194","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12389","6195","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12390","6195","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12391","6196","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12392","6196","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12393","6197","27","1154","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12394","6197","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12395","6198","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12396","6198","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12397","6199","27","1164","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12398","6199","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12399","6200","27","1162","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12400","6200","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12401","6201","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12402","6201","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12403","6202","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12404","6202","25","1160","2020-08-30 22:47:08","2020-08-30 22:47:08"
"12405","6203","27","1155","2020-08-30 22:47:08","2020-08-30 22:47:08"
